key_flow_5_6_0.8.gnf,UNSAT,19.159170150756836,-1,193.11019206047058,109.97419881820679,6282164,234,158,True
key_flow_5_6_0.6.gnf,UNSAT,11.046544551849365,-1,83.36111521720886,40.7841579914093,3805090,166,82,True
key_flow_6_7_1.0.gnf,UNSAT,85.66028571128845,-1,2107.9612822532654,1218.1370205879211,26172798,1610,444,True
key_flow_6_6_0.6.gnf,UNSAT,21.154917240142822,-1,249.80276536941528,119.4985282421112,7199272,524,138,True
key_flow_6_6_0.8.gnf,UNSAT,29.575928211212158,-1,431.66631960868835,235.7127230167389,9579965,332,131,True
key_flow_6_7_0.9.gnf,UNSAT,67.84917283058167,-1,1580.1538183689117,900.5137691497803,21920134,1160,191,True
key_flow_6_7_0.7.gnf,UNSAT,31.53597140312195,-1,256.8079652786255,20.188623666763306,10215268,52,52,True
key_flow_5_5_0.5.gnf,UNSAT,5.659592390060425,-1,35.08551740646362,14.67831540107727,1951922,962,56,True
key_flow_6_6_0.9.gnf,UNSAT,38.0844361782074,-1,671.9367027282715,415.92449736595154,13558453,608,186,True
key_flow_6_6_0.7.gnf,UNSAT,27.39400339126587,-1,335.3304877281189,177.87194156646729,8858394,1051,164,True
key_flow_5_6_0.7.gnf,UNSAT,18.372541189193726,-1,242.4409623146057,139.9607343673706,6852571,122,111,True
key_flow_5_6_0.9.gnf,UNSAT,24.488972902297974,-1,158.31991147994995,16.12136435508728,8458630,50,50,True
key_flow_6_6_1.0.gnf,UNSAT,37.039246559143066,-1,660.2832295894623,381.1490068435669,13555310,334,189,True
key_flow_5_6_1.0.gnf,UNSAT,33.54944849014282,-1,408.6684238910675,245.77432203292847,10546066,369,145,True
key_flow_6_7_0.6.gnf,UNSAT,28.68238854408264,-1,430.95513558387756,221.06401205062866,9797450,276,122,True
key_flow_6_7_0.8.gnf,UNSAT,34.05492663383484,-1,635.3571853637695,382.8034288883209,12223311,199,158,True
key_flow_6_7_0.5.gnf,UNSAT,15.952181339263916,-1,132.83626794815063,9.712177991867065,6016835,36,36,True
key_flow_5_5_0.6.gnf,UNSAT,9.96429443359375,-1,66.43177723884583,29.371868133544922,3265683,529,138,True
key_flow_5_5_0.8.gnf,UNSAT,13.144795656204224,-1,64.39509844779968,7.969987392425537,4867980,40,40,True
key_flow_5_5_1.0.gnf,UNSAT,17.408581018447876,-1,146.95589971542358,80.12594628334045,5690831,401,146,True
key_flow_5_6_0.5.gnf,UNSAT,12.407195568084717,-1,118.57229995727539,75.87798738479614,4397848,85,81,True
key_flow_5_5_0.9.gnf,UNSAT,15.099792003631592,-1,149.99329042434692,65.6442039012909,5221785,223,107,True
key_flow_6_6_0.5.gnf,UNSAT,16.204275608062744,-1,227.63857674598694,129.18938422203064,5649992,219,126,True
key_flow_5_5_0.7.gnf,UNSAT,7.108605623245239,-1,47.78279638290405,21.248409032821655,2609632,200,71,True
