key_flow_5_6_0.8.gnf,UNSAT,16.552016496658325,-1,102.311594247818,163.1636209487915,16099896,234,234,True
key_flow_5_6_0.6.gnf,UNSAT,12.311938047409058,-1,59.80589175224304,66.965336561203,9775203,166,166,True
key_flow_6_7_1.0.gnf,UNSAT,85.4968695640564,-1,487.94379591941833,1987.2261319160461,67081555,1610,1610,True
key_flow_6_6_0.6.gnf,UNSAT,23.381883144378662,-1,137.23973846435547,220.25210189819336,18517349,524,524,True
key_flow_6_6_0.8.gnf,UNSAT,29.550809144973755,-1,157.27739238739014,410.56269669532776,24594202,332,332,True
key_flow_6_7_0.9.gnf,UNSAT,70.44321203231812,-1,381.29525876045227,1480.242195367813,56220967,1160,1160,True
key_flow_6_7_0.7.gnf,UNSAT,28.530935525894165,-1,168.5053563117981,204.31917524337769,26254473,52,52,True
key_flow_5_5_0.5.gnf,UNSAT,5.476385831832886,-1,31.487345218658447,26.75563097000122,5031246,962,962,True
key_flow_6_6_0.9.gnf,UNSAT,36.715389251708984,-1,232.7838258743286,617.4542818069458,34727082,608,608,True
key_flow_6_6_0.7.gnf,UNSAT,27.51688861846924,-1,154.32339072227478,343.68895649909973,22750633,1051,1051,True
key_flow_5_6_0.7.gnf,UNSAT,18.478322982788086,-1,109.2279896736145,206.90289974212646,17577814,122,122,True
key_flow_5_6_0.9.gnf,UNSAT,23.821519136428833,-1,138.47875452041626,123.48928499221802,21698531,50,50,True
key_flow_6_6_1.0.gnf,UNSAT,36.387243032455444,-1,230.5220971107483,589.0340032577515,34725732,334,334,True
key_flow_5_6_1.0.gnf,UNSAT,33.586684465408325,-1,174.09366464614868,359.94468784332275,26996731,369,369,True
key_flow_6_7_0.6.gnf,UNSAT,29.206783533096313,-1,164.02813482284546,390.77265524864197,25206762,276,276,True
key_flow_6_7_0.8.gnf,UNSAT,35.73247504234314,-1,201.82604885101318,576.7554879188538,31366551,199,199,True
key_flow_6_7_0.5.gnf,UNSAT,16.292604684829712,-1,97.43321681022644,110.93095636367798,15532653,36,36,True
key_flow_5_5_0.6.gnf,UNSAT,9.6903395652771,-1,53.70828080177307,50.57756590843201,8381741,529,529,True
key_flow_5_5_0.8.gnf,UNSAT,13.196491241455078,-1,82.04772424697876,44.26116609573364,12467526,40,40,True
key_flow_5_5_1.0.gnf,UNSAT,16.764051914215088,-1,94.59184789657593,123.19032621383667,14559912,401,401,True
key_flow_5_6_0.5.gnf,UNSAT,12.316019773483276,-1,71.59057641029358,99.32982325553894,11340375,85,85,True
key_flow_5_5_0.9.gnf,UNSAT,15.206113576889038,-1,83.42745518684387,101.638103723526,13371339,223,223,True
key_flow_6_6_0.5.gnf,UNSAT,16.32416558265686,-1,93.14650535583496,199.36961030960083,14559756,219,219,True
key_flow_5_5_0.7.gnf,UNSAT,6.751566410064697,-1,39.95447540283203,36.87167429924011,6710891,200,200,True
