key_flow_5_6_0.8.gnf,unknown,160.57062149047852,-1,0,3477.11062335968,0,0,0,True
key_flow_5_6_0.6.gnf,unknown,101.32388401031494,-1,0,2645.170881509781,0,0,0,True
key_flow_6_7_1.0.gnf,unknown,678.2737188339233,-1,0,6180.073549985886,0,0,0,False
key_flow_6_6_0.6.gnf,unknown,182.90220022201538,-1,0,3600.3175387382507,0,0,0,False
key_flow_6_6_0.8.gnf,unknown,247.4598832130432,-1,0,3601.0108110904694,0,0,0,False
key_flow_6_7_0.9.gnf,unknown,954.4376950263977,-1,0,4364.335414171219,0,0,0,False
key_flow_6_7_0.7.gnf,unknown,235.1236252784729,-1,0,3601.038183927536,0,0,0,False
key_flow_5_5_0.5.gnf,unknown,30.56858539581299,-1,0,185.5654172897339,0,0,0,True
key_flow_6_6_0.9.gnf,unknown,393.1383855342865,-1,0,3600.393240213394,0,0,0,False
key_flow_6_6_0.7.gnf,unknown,248.09680318832397,-1,0,3600.2424459457397,0,0,0,False
key_flow_5_6_0.7.gnf,unknown,134.6735439300537,-1,0,2090.5672991275787,0,0,0,True
key_flow_5_6_0.9.gnf,unknown,178.74526834487915,-1,0,3600.4019210338593,0,0,0,False
key_flow_6_6_1.0.gnf,unknown,437.0349106788635,-1,0,3600.249422311783,0,0,0,False
key_flow_5_6_1.0.gnf,unknown,212.32971620559692,-1,0,3600.5328736305237,0,0,0,False
key_flow_6_7_0.6.gnf,unknown,232.75780081748962,-1,0,3600.3488767147064,0,0,0,False
key_flow_6_7_0.8.gnf,unknown,285.2952079772949,-1,0,3601.0298624038696,0,0,0,False
key_flow_6_7_0.5.gnf,unknown,163.31011199951172,-1,0,2613.8931798934937,0,0,0,True
key_flow_5_5_0.6.gnf,unknown,47.736300468444824,-1,0,643.3660428524017,0,0,0,True
key_flow_5_5_0.8.gnf,unknown,85.98473024368286,-1,0,2273.3021092414856,0,0,0,True
key_flow_5_5_1.0.gnf,unknown,122.23447871208191,-1,0,3601.071005344391,0,0,0,False
key_flow_5_6_0.5.gnf,unknown,99.42674612998962,-1,0,1849.1242678165436,0,0,0,True
key_flow_5_5_0.9.gnf,unknown,126.63890337944031,-1,0,3035.492339372635,0,0,0,True
key_flow_6_6_0.5.gnf,unknown,137.16007137298584,-1,0,1622.817097902298,0,0,0,True
key_flow_5_5_0.7.gnf,unknown,65.11368584632874,-1,0,704.1675078868866,0,0,0,True
